luxury,279.0479,-243.51227,5,almost impossible
luxury,355.72354,882.17487,1,almost impossible
luxury,345.78705,-1753.9539,11,almost impossible
utility,254.6274,-53.169495,vcgtcawmou,660552
essential,195.44182,-811.1059
utility,350.48288,-439.88702,rpdussvrku,476352
utility,352.23328,-1099.3198,qcpxhnnhng,759278
utility,301.0612,-450.0689,plalplfjdj,129107
utility,339.86328,220.28415,lmztsvpwfa,686740
utility,371.6076,-523.5708,hlhytenphm,504242
luxury,446.26202,33.4888,4,medium
utility,219.80443,163.6477,yspmuyytty,606167
utility,237.79968,-18.628784,qknservlce,249868
utility,378.30573,-1153.7849,ytirvmqcdx,697727
essential,163.50105,-31.060211
essential,251.39873,-809.27496
essential,335.26056,-93.46472
luxury,333.5139,450.46442,9,hard
utility,289.4643,21.670593,xmgrgmvtzw,986209
utility,387.40613,522.1698,hdjmrqkryp,341412
utility,379.0077,-213.20084,sztxmdlqud,791577
utility,228.94354,-539.19446,rfufterymd,616062
utility,224.48166,-153.71362,umvkshbdcp,763160
luxury,421.3149,780.04895,7,very easy
luxury,396.74646,-1281.5487,11,very easy
luxury,356.7807,-1088.7657,7,easy
utility,350.87387,-947.932,fjvwerammu,514510
luxury,257.62042,216.0198,11,very easy
luxury,283.25208,-1534.6846,4,almost impossible
essential,309.62964,-1540.4507
luxury,318.7114,152.03027,11,almost impossible
luxury,420.77222,-431.30304,6,very easy
utility,201.6124,-286.70908,zhligfkaeu,533759
essential,218.91817,-358.55438
luxury,390.469,398.1043,2,almost impossible
essential,321.93195,-246.3758
essential,250.18018,-375.95654
utility,368.68677,-410.5987,rujokijuuw,296679
utility,295.13123,-1346.1656,rwzneowtny,973475
utility,226.12668,-303.93262,vqjiruwvka,957695
luxury,362.80762,-164.73114,9,hard
luxury,447.94073,-547.7365,3,hard
essential,297.69452,180.85767
essential,334.859,-541.7828
essential,265.78244,-127.44797
essential,311.80832,53.4032
essential,207.82213,-1105.0022
utility,263.32828,-71.35205,zuwhecsfwx,084785
essential,247.78342,-938.2708
luxury,308.97678,-1661.0134,10,hard
utility,213.91516,-413.01868,bghixvgqsp,242787
utility,346.06525,-172.55951,gsjsqcbbmq,093611
essential,179.11482,-551.6475
luxury,258.69357,-936.58026,2,almost impossible
essential,174.36874,-91.88202
utility,352.22632,216.41551,ksvcsvblmx,893954
essential,261.91586,-570.83374
luxury,404.85193,18.926147,8,almost impossible
utility,310.53824,-937.8233,wlnxucdktx,546282
essential,332.04227,-817.5082
utility,269.76486,-988.47095,seldzchcrg,764084
utility,201.77896,-1259.6997,gnlzmurewn,260178
essential,348.7356,-1274.1466
essential,264.45282,-1679.2177
essential,193.32912,-791.65576
essential,285.94308,186.82831
essential,308.14294,-534.5883
essential,275.53317,-369.43634
essential,320.53967,-1051.6761
utility,346.7523,-1145.9796,sorqzanzrt,596630
luxury,274.30145,-184.57504,2,very easy
luxury,382.65332,-1198.3049,3,very easy
luxury,384.6848,575.1519,10,very easy
essential,314.9391,-647.7108
luxury,345.64728,647.36993,5,almost impossible
utility,266.36423,92.37861,ecctesbwms,444171
utility,206.16463,-667.8411,vssevkzjxv,473477
essential,301.3077,-879.7187
essential,179.94547,-893.29114
essential,326.46967,-399.0962
utility,356.40363,-1555.6292,tadlglfzzk,985542
utility,217.21574,-624.7006,mdskxukdyg,038433
utility,358.74786,188.87222,dnfiobvoes,254759
utility,201.10304,-1435.1213,bdihhmcptq,989722
utility,334.2207,-881.7092,qngkxywmri,029090
utility,203.59283,-989.50616,kqfniinulc,746647
utility,293.74155,-341.1821,umrrnnoyjt,501568
essential,204.48392,-1165.6283
luxury,438.30847,-1024.2001,11,medium
luxury,439.4228,-475.0719,7,medium
essential,236.65488,535.331
utility,213.4591,421.6717,ppifnrqenu,115841
utility,302.2318,-1189.6272,xzxsltvtdr,474209
essential,292.53174,46.928345
utility,335.0769,-1605.8452,bqwrlnzipx,817053
utility,273.57153,-1783.8397,syhacroyow,294381
utility,325.12497,-247.11017,yftqoifxfe,506296
essential,232.07507,-205.69998
essential,346.93616,667.43036
utility,310.35242,697.58716,aoortdonof,719183
utility,216.11662,300.5568,ggkopltopg,403589
utility,281.20895,651.4844,bsbjuaesfp,451856
utility,357.73743,617.64246,uytyetfgyx,456268
essential,199.14172,-759.8742
essential,297.23218,-1871.7759
utility,284.47137,-70.72424,qzkpesrgph,535155
utility,235.39027,-732.55334,xjcaeopbdj,149620
essential,300.0889,-700.6254
essential,281.2721,-376.5398
essential,232.95412,-360.98218
utility,352.89816,-259.36865,qnvisembjm,656255
essential,244.82141,321.04755
utility,277.13895,678.72595,dhteqcogvt,392638
utility,235.22552,-226.98059,xyircpvuzr,254262
essential,209.59033,-531.462
utility,228.36137,-440.1134,dzirzoazij,669513
utility,356.5171,234.21124,udltdoyrlw,709784
luxury,300.1087,-995.4082,6,very easy
essential,179.1391,-539.0271
luxury,391.27374,113.70567,7,very easy
essential,255.86795,44.049194
utility,309.70358,-273.86826,rjxcqibndr,836894
essential,324.17953,268.54163
utility,333.77338,584.2832,thqsoouxbu,905096
utility,250.73314,-1328.005,dwoihoqeoj,176339
luxury,341.4387,-1622.9843,2,almost impossible
utility,235.7481,-188.86455,sipmppzfpr,722241
essential,204.5909,-522.42236
utility,249.42776,-802.46985,pcsltefodo,454110
utility,308.05917,-882.3833,tfgtjwvmrr,650801
luxury,403.14868,-1505.0549,9,very easy
utility,210.17622,-418.18896,wyljxswloo,597280
utility,391.8192,-1580.0527,fqukpupbdo,405001
utility,307.77765,-488.45258,kswrnkubzj,518716
luxury,271.526,-540.99426,4,almost impossible
utility,219.4952,-939.2307,odeyangsra,126541
luxury,408.74744,-613.0165,2,very hard
luxury,446.31396,-939.3088,2,very easy
utility,371.58948,-1161.8654,mtjublrhhu,140007
luxury,434.98615,-54.714996,4,very hard
utility,206.01978,-269.97565,ypviauprrt,508021
essential,204.91772,-1151.3497
utility,378.18658,-980.4732,qehyyraipp,631042
essential,237.92505,-392.80838
utility,350.50558,-2.098381,zvquifqwck,521282
luxury,283.57913,-1131.1865,11,very easy
utility,305.47797,-266.00995,wmachlhqgi,676697
essential,240.74915,165.40836
utility,213.88414,-293.20563,llcjhzrivc,837999
utility,202.39413,-172.45132,nomokxvbhz,606952
essential,252.20203,-725.14136
utility,225.79074,-813.32855,ksgsqwnvvo,223332
essential,295.2723,-589.8794
essential,253.60016,-1324.8549
utility,292.81015,-191.47345,qrlxlavdii,628263
utility,298.37976,3.7797852,emgiionadj,852652
utility,235.74583,-306.66937,lcqkvodrmu,876276
essential,186.36227,-266.15115
utility,313.79376,401.95352,uozcyajssg,036474
utility,225.71439,73.32349,xpgihpkatp,972265
utility,248.30559,547.9828,harbugtpem,071609
utility,227.31812,-951.1607,yibreawdsh,785189
essential,295.6224,-127.44266
essential,291.8771,-143.4154
utility,315.35245,-1440.8442,gxqgtwidlo,959120
utility,260.91962,-1010.636,betgwnkqog,268925
essential,322.9173,-631.767
utility,398.7469,-1815.5033,hiwhqihtyl,272671
utility,254.6206,318.5571,tngqunysji,572933
utility,289.5359,237.98007,aktroygjff,956579
essential,196.82076,-1359.7344
essential,211.80545,-102.58026
utility,374.98373,-582.4489,mngowvlvwr,087543
utility,378.56384,-410.0138,gymppspdqu,622454
luxury,297.44403,493.1365,5,almost impossible
luxury,399.99844,-128.3768,5,almost impossible
essential,297.59976,-875.43555
luxury,416.4383,137.07022,8,almost impossible
utility,268.11038,834.08295,yboleudapu,548530
essential,246.19528,88.39078
utility,354.32632,-522.3006,orhhrdcmdf,516920
essential,334.29123,-1086.6614
luxury,268.95972,106.99994,5,almost impossible
essential,203.73653,-252.32819
utility,368.05316,-735.4513,cddyovkimz,136265
essential,298.47006,-1122.8396
utility,377.713,197.91266,wnjhsauynw,914477
essential,215.18808,-609.04504
utility,281.9648,-288.4148,xxuaoiprkp,984698
utility,301.5697,-511.0996,tgvzqymnfy,722448
luxury,306.51447,332.5861,2,easy
luxury,363.0406,-49.74292,3,very hard
essential,214.07428,-1585.5938
essential,196.4581,-1208.2345
luxury,306.1073,470.8469,3,easy
luxury,441.81128,-239.83685,5,very easy
essential,158.19933,55.326477
utility,286.56793,-123.2381,prlaoznyag,415228
essential,161.92397,-1493.9539
essential,245.95161,-335.74457
essential,285.34592,87.466064
utility,313.00015,61.04117,zjwzfbirad,917606
utility,259.73676,-406.40668,rdprpavxoz,893543
utility,393.6678,-494.9358,itsmuefeiz,509504
luxury,325.5339,851.04865,5,almost impossible
essential,298.565,-1102.4985
luxury,376.3851,369.4711,2,very hard
luxury,414.56793,-1117.4734,5,easy
utility,388.28137,888.73114,zgmwqktgmz,073270
luxury,265.76538,-1352.6373,8,very hard
essential,321.73724,-251.43875
essential,226.12784,-996.84595
essential,237.45636,-563.70337
utility,340.9755,-759.0376,mgapgjeuyg,461988
essential,204.71132,-355.46075
utility,300.37274,-497.53583,praslvqero,549743
essential,240.04208,-1332.7927
utility,276.00558,502.18665,evmlancwbt,784428
utility,255.26057,419.24353,tqckaxyrce,255638
essential,275.6838,178.11325
utility,223.84482,59.00586,saolczcvwc,152812
essential,162.93997,-705.94727
essential,309.61707,-1200.4994
utility,222.59827,68.59934,ddhyepffpi,055683
utility,261.66888,-789.6564,mysiljnalc,847430
utility,383.00235,-869.1315,ecbppqwimr,898983
utility,369.1707,-952.0119,iiotkbrnth,116818
luxury,417.0699,-297.42615,3,very easy
utility,356.35947,-215.74591,brxetovivc,007124
luxury,417.7163,343.75476,11,hard
utility,256.66968,334.75995,lsqdztaqhx,658383
luxury,446.2549,-306.49536,5,almost impossible
utility,301.3434,352.35266,nupzjyahpc,421398
utility,299.19217,-83.70048,rehmiebqry,133008
utility,268.49078,-1429.23,oahhoaxyqs,362033
luxury,265.03076,225.09204,5,easy
utility,371.33917,204.10687,cjftbxhqzq,360468
utility,270.09833,-903.70654,tqaudntpzh,497379
essential,234.96915,209.35298
luxury,360.84882,166.46039,9,very hard
essential,264.87738,-959.54376
utility,280.40216,-167.23865,hekflmrwbo,461153
utility,210.32451,-277.59033,cxkyqluciz,977557
essential,324.22192,-431.1255
utility,363.5348,-1102.6388,znkjtskwae,662919
essential,162.42673,-240.11714
utility,380.6881,102.09311,hdzehbzrku,633782
essential,177.55222,-928.67474
essential,246.5903,546.6988
essential,212.12529,-76.51114
luxury,399.85376,-238.42395,11,medium
utility,267.38263,514.4712,zsadqoqgvk,765195
utility,240.9255,255.7027,hyxyzrptti,250245
utility,267.80878,454.86728,avqyrmuwcg,614021
essential,327.7328,-470.4643
essential,173.00565,-705.5318
utility,335.38525,-923.83386,rhiqiegsrv,321228
essential,272.57977,-274.90387
luxury,325.33313,-1267.6097,1,almost impossible
utility,390.9993,125.5564,jjchvtwrfs,899086
luxury,430.16138,727.6898,10,very easy
utility,344.95074,-613.28656,mhhnwfohpu,155789
utility,393.01175,-1136.6454,elozyveilz,084237
utility,295.046,-367.24152,gygqgnapcw,641114
utility,208.74838,-1095.8962,iezeqshmbn,178837
utility,356.1809,-93.691956,bbuvayfajm,109496
essential,293.25305,-1822.3438
essential,322.3869,-253.61041
utility,201.78993,-240.07599,wpkqgvqjkd,795583
essential,158.22125,-989.44904
utility,228.48785,411.323,nxtcyzpyeo,662287
essential,270.33832,-859.43494
essential,297.97983,-536.00073
luxury,310.92224,-683.47656,5,easy
essential,260.02893,446.94437
utility,299.7963,127.8331,abddikmerf,674678
luxury,269.69907,444.00125,11,almost impossible
utility,374.0019,-971.09717,biizycqreg,199874
utility,245.59964,543.88776,dlgwjurrdq,800036
luxury,287.01898,-1448.1029,1,hard
utility,216.46483,-841.24084,odsofwtfpl,869906
essential,327.24493,122.94562
luxury,256.2074,-1239.4698,10,hard
utility,391.96588,-390.04044,mtylvfymfc,835832
utility,375.07675,-725.16766,rhhszxorvz,561645
essential,297.5099,659.77795
utility,239.2873,-182.33575,oakrdtmqqt,031233
utility,323.93198,-1614.4111,gkvzinahma,187405
essential,194.74835,40.138123
utility,305.81686,-1101.7587,fgjwjfyqvq,452933
essential,295.27698,-330.11597
essential,284.62357,387.5063
essential,219.58879,-1277.1274
luxury,321.10635,-860.5969,6,medium
luxury,333.40247,-702.6385,4,easy
essential,275.9848,-1765.7062
utility,285.39493,-16.347656,lbafwtlyvx,218760
essential,169.96518,-392.14056
utility,268.8739,-851.98846,zcryiekior,305695
utility,289.5147,-1495.4343,rkqaxxaxev,601293
essential,272.06317,-1418.2207
utility,371.27142,246.53888,mrhbkyzxtj,131189
luxury,442.03018,-1234.845,4,medium
essential,229.77371,-789.2891
utility,373.37213,-1354.6836,vwgmddqpjc,259888
luxury,315.10367,329.8277,2,almost impossible
utility,224.7287,-93.73309,dnxgqgcewn,962734
luxury,371.25314,-280.59796,9,almost impossible
utility,303.21204,-1320.6959,iuqxmfntkx,326422
essential,171.02821,-842.93286
luxury,388.32343,1000.68616,10,very hard
utility,352.984,-929.7778,utsocceyrl,445324
utility,395.38568,-684.037,djmwkszpsu,453884
essential,306.08807,24.888214
essential,183.41989,421.19647
utility,237.92068,-407.56628,mphtemgtbx,440790
utility,201.76186,186.04605,oyyakzwkdf,071665
utility,346.7693,-150.66791,yqnakaqwtv,691645
utility,361.68134,-931.08057,wjtsichlaj,079557
essential,283.65118,-691.2449
utility,341.07275,-231.18292,vkiebpywvk,630644
essential,154.6976,-121.4212
utility,385.35895,-1124.5165,yfppossbkt,684214
luxury,296.79895,-87.48151,10,very easy
utility,363.75024,-246.97943,lpxczumote,517172
essential,164.66866,-555.4047
utility,233.10876,416.64532,jmvfmywdml,396480
utility,254.07578,5.4003906,lgbkigcypc,717409
essential,240.2437,149.27484
utility,371.9207,-957.6683,ebryhjemue,724621
utility,391.46692,-1112.3523,ywolqgromq,699688
essential,225.57062,297.19696
utility,265.03088,-458.53583,xjrdeduazv,848248
essential,220.63156,145.43124
essential,233.92155,100.742096
utility,364.5603,-951.5556,mywbwbdntu,583012
essential,157.6026,-1206.1562
utility,251.67392,-133.07428,zapiadssuj,509085
luxury,283.1289,-962.4656,6,easy
luxury,400.03772,-796.22,6,very hard
essential,196.11533,-205.43353
essential,248.22638,-1401.9492
utility,359.04852,-887.7267,imcbbmjmhv,557614
utility,346.71606,-1477.6575,bqlgcblmct,750583
utility,389.0718,-402.51154,oavnphzais,577247
utility,325.00488,-197.70001,bekcrccaea,395647
essential,287.13104,-1200.1061
essential,237.33578,-225.32635
essential,159.53497,193.74359
utility,366.44443,386.9334,lojjuzmriq,191878
luxury,434.541,358.7414,8,medium
luxury,268.7203,-985.754,1,almost impossible
utility,217.13045,-1212.2983,xmifdqfghx,547697
utility,327.10022,671.9343,xzuvkltbfu,964483
utility,343.4486,-804.23035,yoprrlpkzu,236196
luxury,333.94153,69.4037,4,very easy
essential,238.6868,-216.91815
essential,162.25595,-1726.502
essential,221.76314,342.16583
utility,374.3966,-1262.1272,uqoxdxczhe,990955
luxury,323.5145,-1011.95874,11,medium
utility,325.16254,-5.246155,qfhefxsmnd,778591
utility,377.00183,-681.78625,khctjjjyrz,820784
essential,225.10062,410.3462
utility,260.72308,-160.2818,ostkfmnepp,723931
essential,309.54712,-421.7591
essential,322.03717,-507.66663
utility,224.55415,-117.86871,aduhadcijw,510739
utility,363.98608,-728.5985,fpjtllrxkd,682942
luxury,261.7339,-779.8877,6,very easy
utility,364.09747,-1538.2487,oyaxskabmt,776293
essential,191.66928,-909.5335
essential,176.46619,-127.57861
utility,390.48947,388.3777,ognybhjymi,159475
essential,252.61339,-776.0921
luxury,372.73196,-76.28406,3,very hard
essential,282.5155,-563.4791
utility,359.13635,-726.3266,gjfkvgwvwl,143494
essential,287.1792,-1343.9266
essential,343.1897,-1402.4862
essential,241.75464,-395.78268
utility,345.4752,-691.89,lghfrwrpox,538995
utility,343.31464,-305.28726,qlklcsavlr,262870
utility,365.80646,169.80737,rcyfypmklu,526904
luxury,355.4525,453.8365,10,medium
utility,268.4852,397.02863,cuwkpvevam,182722
utility,392.07373,-1039.8635,hiprunirjt,964778
utility,307.9414,-522.19946,ysrxmcjiul,674884
essential,157.077,-1054.7034
luxury,347.89072,-345.08582,3,very easy
utility,387.48376,-1645.0854,sfouupsvdf,658277
utility,385.12524,-256.15002,orzatnmifh,961792
luxury,378.58203,117.99985,9,hard
luxury,296.78015,-126.39636,3,almost impossible
utility,279.39584,-1068.1956,mdnytnjtlh,885369
essential,306.68994,-435.11078
luxury,280.527,-1119.7507,1,almost impossible
essential,253.72241,-1229.0071
essential,292.1099,-715.77686
utility,358.01263,45.307617,dtqzxpxrwr,853861
essential,335.21924,-938.9644
utility,325.26416,-1011.9055,urwcooevgf,223339
utility,328.12476,-1622.611,wlfvdyeaol,339067
luxury,400.00702,-20.10321,1,hard
utility,378.26416,-109.31842,armrcjdpiw,065533
essential,155.70241,469.10565
utility,276.38248,-350.57916,fjmyzlorxg,569258
luxury,324.41254,-33.733948,7,almost impossible
utility,211.70409,-117.50903,fszgtxgoxb,985452
utility,315.03427,135.71295,ruqlbzwqms,560826
utility,242.14915,413.4249,noelkpdiwi,282194
luxury,416.76947,-286.71097,9,almost impossible
utility,211.25499,716.91046,zwsjaxqfck,197572
luxury,364.25793,-801.8028,6,easy
essential,340.85754,-369.38068
utility,211.12798,-695.6116,njvlpfweyn,528621
utility,239.14937,2.9941406,bolezwejyw,066399
essential,313.15924,-455.49707
luxury,349.55096,-721.09436,7,hard
utility,340.05643,-735.64044,wzkpytfnnj,850807
essential,278.7806,-49.247437
essential,177.01913,-138.331
utility,366.0072,-886.8339,gybjwqmles,736345
essential,242.76718,-7.5443115
essential,329.83984,-786.20026
essential,297.11057,-981.82404
utility,349.48087,388.33026,wdoqippbuu,809338
essential,299.57202,-492.6729
utility,251.20818,-250.77509,kcvbjewzko,798558
essential,213.2609,-527.2455
utility,333.89636,-855.2795,parhmxamtf,424621
essential,219.81897,-993.9894
utility,379.33795,-440.20526,clexawujjt,637663
luxury,408.45227,-1012.42004,7,easy
essential,155.04277,-1171.0555
utility,288.4015,808.38965,rnincdyawl,016233
luxury,371.2563,-1190.3779,2,easy
essential,277.49127,157.53903
luxury,399.84546,77.11362,8,easy
luxury,321.61676,-257.76526,8,very easy
utility,249.33952,324.2469,cgnyutbiyk,596105
utility,262.03165,260.03528,dcxlagmeac,164882
utility,236.52246,-392.77625,bjmlvhwjri,206191
utility,306.4869,-175.85445,gsrhumzruk,915861
utility,230.5259,880.1511,vbcpeigclq,749912
essential,189.49088,-1452.2501
luxury,328.0119,333.38666,5,almost impossible
essential,335.33914,-0.2409668
essential,320.5359,-720.8734
utility,307.30237,-1136.7487,kzuiqfvive,623135
essential,211.93436,-756.7389
essential,308.27908,-112.05655
utility,377.68488,266.45367,iotjapylue,196032
utility,253.88814,-209.73466,cmouvkojsi,355488
essential,324.52203,-266.09583
utility,355.41663,-686.2387,zvzbtytawp,798224
luxury,255.27011,395.8448,4,very hard
essential,313.87164,87.26337
essential,294.2638,-311.29114
utility,265.09467,386.4118,pdzlglzifx,891097
luxury,294.2611,-676.6563,5,almost impossible
luxury,397.76465,-224.96808,5,almost impossible
utility,333.0513,-1179.1423,hrxrbsnygi,597437
essential,290.0146,-314.4525
utility,372.95087,-847.75476,qwfktuclzh,845818
essential,246.92767,-319.7049
essential,171.1123,-481.57352
utility,341.19788,-1473.0073,rzuhbftqqk,293414
utility,225.25182,556.5228,steuhvirmo,141571
utility,318.13257,334.84848,criykbobun,050318
essential,175.88333,-1494.9238
luxury,328.85767,394.40057,4,almost impossible
luxury,415.53815,88.48648,1,easy
essential,250.77013,-426.15833
utility,274.85242,722.5253,ocphsvfxel,272860
utility,201.17424,351.05737,gwfwyfbcbz,465154
utility,204.9059,-651.97833,vskcfoacnh,155699
utility,396.65393,934.4455,qujnczquvh,206714
utility,311.30286,-667.5961,vdijnuwttg,067187
essential,243.70218,1.886795
essential,297.01535,-189.2793
essential,198.28398,-419.02286
luxury,284.84668,-1677.0284,5,almost impossible
utility,286.87012,69.83066,pmnzorsjmy,510446
utility,278.73724,-620.796,waathewqxf,424217
utility,287.28848,-1012.2401,zbcbafihdk,840175
essential,157.821,-193.56232
essential,299.67377,-1169.9445
luxury,353.24316,-1041.4109,5,hard
essential,233.12837,-985.786
luxury,319.03253,112.87463,11,hard
luxury,298.29654,91.98425,3,very hard
utility,238.52644,355.55093,hedfhpzhau,895674
utility,383.89,-584.92804,ftzfbmrtub,651396
luxury,261.35263,-736.45325,3,medium
luxury,304.6507,-1378.6603,1,very hard
utility,308.14374,-1183.3058,vwajxayyjg,517450
utility,319.91495,614.0931,skwkaxcgyz,446810
essential,222.46097,333.6313
utility,251.75916,-697.8699,fykdokqind,447754
utility,351.9465,-1386.884,ynyalprmoh,837847
luxury,440.43402,-131.85919,8,almost impossible
essential,193.78653,-884.50323
utility,376.01794,-177.8728,wnnqnzxhhn,833508
luxury,333.2813,-899.55396,6,almost impossible
essential,319.6085,89.47258
utility,351.6446,-889.6163,tqxaackwma,077656
utility,203.58525,101.08496,nxeppzetiv,719719
utility,255.58034,-1122.7108,gqzartflil,792596
utility,374.1771,415.32953,arzibgzapc,190517
essential,242.37355,-301.27185
utility,227.43275,101.032684,dsvipwmhag,955158
essential,339.104,-42.665665
essential,338.95447,-1332.0197
essential,235.02655,-311.0736
utility,287.994,-907.8737,dnvbuxmree,569165
luxury,418.7746,-206.01392,6,hard
utility,306.85144,-548.3367,bcafjmsjvc,962155
essential,162.24911,418.0921
utility,391.16522,-1245.9437,tauznnjzxu,965298
utility,324.6125,-284.78247,qgpgodcgjn,673225
utility,280.99512,-959.8727,cweesrubvh,830658
utility,362.164,543.65485,nvuomdolkz,375810
utility,271.57617,-307.57153,rxinmxeprf,175798
utility,275.99036,-1266.6333,kqacxevvue,748903
utility,246.19589,-119.62482,roujsnxyih,473553
utility,294.02655,-1158.8142,qjveewedir,565100
essential,268.4738,817.2388
utility,266.75366,582.20404,obediwukvx,118704
luxury,258.50867,163.68567,1,almost impossible
essential,250.20325,-162.948
utility,330.9049,-405.18164,moenyaoyii,015676
utility,389.70486,-1141.1245,pdmeiejtov,891059
luxury,334.2133,-191.86273,1,medium
luxury,412.54755,-681.18805,2,almost impossible
utility,374.78433,-1416.5929,tgvqcpsfad,320946
luxury,383.79294,-1003.6935,9,almost impossible
utility,345.69873,-145.26154,hrjnheqpwb,587564
luxury,401.41888,-286.26935,9,almost impossible
utility,346.6435,-1511.3956,eofgdqhlpi,147196
luxury,395.53992,-1150.0269,1,easy
utility,344.77094,-760.5552,qkenliufdm,149644
luxury,364.03186,-140.83936,8,easy
essential,194.45776,-560.77673
essential,305.23932,-1754.0898
utility,315.49658,-1575.395,rbsmspfhnv,808015
utility,381.5951,128.7508,ouhsuboorf,911790
utility,362.10657,-1006.2822,voljibfqby,600992
utility,307.44934,-485.3606,divkhfwltw,551033
essential,196.9558,-352.43225
utility,394.5269,742.3569,mebwhfozhx,361795
utility,378.68842,-150.2085,bbaekvhglm,563950
essential,252.50043,-114.46747
utility,389.0773,-1175.313,kprdtzbzze,261649
essential,196.21384,-1111.9309
essential,243.10754,-221.1878
luxury,346.80786,-273.39685,5,easy
utility,336.42902,583.2323,hubgkdfegq,034185
essential,264.56006,-230.02167
luxury,343.69922,-216.6196,1,medium
essential,193.486,504.6182
utility,259.47644,201.49579,lwcnckiohy,824932
utility,298.30774,-644.6324,uablmelxfa,877434
essential,231.51804,-1397.3954
utility,320.41663,55.149963,ziwuhecfjt,193745
utility,328.71188,709.54895,zqbqrnlyws,405955
luxury,319.21976,-1219.0197,5,easy
utility,356.49963,502.8201,vstuduimny,994073
essential,331.70782,-54.0737
essential,318.86697,-1106.2924
luxury,251.4411,-1229.6426,5,very easy
utility,397.17188,-653.7672,wiincvgstb,816604
utility,222.15396,-1601.2356,fahouvehao,877721
luxury,424.39725,-419.3345,11,almost impossible
utility,310.5285,240.9774,yyhyegqepj,815540
utility,367.70123,-857.65515,rdoqvtclzg,571395
utility,207.02274,763.72815,mbfnkpvzzx,604254
utility,260.1112,-1272.2827,pqmosudyoi,105224
utility,380.79633,-870.2416,efputgxzng,791661
essential,177.05713,-603.485
essential,176.23125,-126.72049
luxury,279.18506,-798.69006,9,very easy
utility,303.0597,-1016.9064,vfmujxfvhc,779066
essential,222.39198,-957.1001
luxury,420.11353,-660.4573,4,almost impossible
utility,226.91747,-1024.8536,wxiiszlmmi,269597
essential,278.62817,48.40869
essential,225.35492,-1268.1056
utility,284.58847,-1055.8171,jnjdicekgu,972320
utility,385.2401,-853.6001,mpjizudmwa,894079
