ixplluitspovqnrmm,79,2618.399956208498,56,generous
acmufajn,74,561.9657391087901,67,generous
mythlemseogzyw,24,3365.1663266045357,44,geeks
jiyxpdjlnpvcjfg,81,1120.6854746395825,91,miser
rpqputrpbarefkntld,26,2142.7122517273983,49,generous
wpbuv,95,2546.2184879606457,59,generous
lksbcjrrjweqzv,71,637.226023701812,79,geeks
qsgiiklwp,96,971.4663896032746,28,miser
xeiko,73,1843.5357101545096,52,geeks
oqtqbazfwtnttdoxh,48,2813.720003298634,18,miser
czgypntwp,90,1663.5220404609122,88,geeks
mzeymhpvw,59,3465.997756194041,52,geeks
xvibvilipuami,1,723.7841596571462,51,miser
gkhqqdhjwp,79,1842.156723613228,93,geeks
ynnnsqncccuhlttgccj,7,2760.380936336917,32,miser
wenujeyxcepdpf,26,2096.710147747369,43,geeks
hjgsovn,0,3057.3782033668376,41,miser
tnxyzxwigzewpw,74,1262.9858671746947,81,miser
kqesnzwjiyaqi,66,2510.1676506304207,33,geeks
cfqrrioquescgvx,26,738.6614361378604,62,miser
dsptxxa,11,2557.3929741386805,73,geeks
qlueyymzvsz,81,1652.5087808919088,30,geeks
ayofvysqjdvo,67,3459.1284156233064,22,miser
odftmggrxdccw,98,1902.747434337383,74,miser
vqsndhslkdjzlgpaq,11,3449.9852744142045,85,generous
sguajeyoqyfrihhnqeq,41,3473.398213142857,67,geeks
liffuq,2,2197.213172635067,95,geeks
ytxcvlavtkfnshws,92,3265.254353760993,50,generous
zmiprfbj,34,2494.7255498536642,89,miser
llayzoobjw,42,1408.873602466653,43,geeks
kdpmr,81,2162.5172135391012,18,miser
ofrrmjmwanglexhbx,85,2376.4371374306743,41,miser
fcapeuczjniiibf,54,2761.7207376730726,86,geeks
afqlilrjpnnfackrfa,74,2202.5892870477965,25,generous
tgnwassdnudgtuy,3,831.8093208928517,90,miser
gdfzjluslbcxxgc,67,1864.4931814362023,43,geeks
ptdkxxkfixbxhkvg,49,2913.519320279395,18,geeks
oovsuohaymnpkujqd,20,1509.0999515456786,41,geeks
ddjhs,58,2225.111529415635,86,generous
qbnci,5,2107.3561562806535,87,geeks
ezuhxmspw,54,3268.9566278164643,36,miser
unrttmvsddxrd,97,1526.7718984755068,59,generous
ybutrzqm,18,3490.174324141422,33,geeks
ultoccmwohozqigf,36,1265.0943759551901,33,geeks
uciznlvcfwgbboai,70,671.5619293781771,39,geeks
uhxemjvmbedfwk,82,2553.7789833629427,94,miser
qvkyqkmh,61,3311.602320429738,60,geeks
lyakowuyh,54,746.7662465593726,12,generous
grtnfzspcqodosvkgvk,58,2998.3285691542683,19,geeks
kbeukzqywzg,86,2797.625932589793,27,geeks
kaobnt,83,2342.897241280589,93,geeks
ronjfpyjlbghhzraq,39,1542.8881986783244,73,miser
aungdzrmlmwahih,76,1988.7792453350762,92,generous
fnewuvidgixrydwntu,58,1995.5368160252217,55,miser
coqbbx,56,1138.3015560699992,90,miser
mvxxruawtuxzatetsk,42,2341.252953253107,87,geeks
yjhpt,54,2455.0131559626,61,geeks
cqqrqpqaj,6,1826.3662460966518,43,geeks
pbkbxa,58,1469.1741723990108,59,geeks
iwdqluau,0,2128.918923807484,59,generous
dlvehrgqau,79,2379.897368916618,75,miser
bidajxwx,5,2724.934909296588,88,geeks
hhhwzsyu,66,1472.8354152792526,95,miser
ainzhadnrrrd,75,1377.267967089397,81,generous
rxpvd,85,1126.298797627568,37,miser
fpobepvhgclmtxjgeb,52,1638.8700450329995,64,miser
ceqtexqqiunpr,40,3136.843987351261,77,miser
dckvh,48,2916.5907847780736,77,generous
pevrfgpohkiqvdda,31,3228.6825751012316,65,miser
hjhhrguwfkmxu,45,1289.6742500198868,93,miser
tkbrq,70,2700.4333927518387,24,generous
scecr,40,1045.7741676397213,91,miser
hzeejuiuankgha,78,3253.5446886459463,68,geeks
hnshoqhckrzkaw,65,931.9916942292482,21,geeks
xicxelxvhgx,21,1826.218206987691,23,miser
lnaxzoajgljqbus,25,2712.3747021811655,25,geeks
fyycvqwyyyyhxwfr,30,1349.63874453696,58,miser
nkbeycetryrdwm,70,1367.645869335542,19,generous
rzmwwgfbfwmyrvjsmln,75,940.3788480421432,68,miser
xvyzapz,48,2449.730712072055,82,geeks
khhhbfcwizddgyhpof,75,613.5442292247202,98,miser
jlsonqmytgkmbw,71,2039.2849090019927,13,geeks
eajxzmx,14,1703.7073103591083,77,geeks
iotjmh,26,621.9767685575144,17,geeks
wqecgzxyrhvymgfyfqo,40,2448.463942149914,71,miser
kshskrzigtxqol,39,1860.8069598687957,27,geeks
imnjgsbx,3,812.0541417211906,54,generous
fizltcu,64,620.8934285793121,56,geeks
hbujh,54,2371.0477577944093,17,geeks
skztquud,12,1581.6074957520086,61,geeks
hbzjkkjxsm,35,1157.560519573589,66,geeks
tlnzrkujdpxkgkftt,1,1713.1096952163207,55,miser
dxzczozwjy,4,3051.847548202441,38,miser
xinckbdcgkbrs,19,869.0248290834056,93,geeks
txomkyzdjqonszrdta,27,949.347980717441,78,generous
mtvodcmywaox,65,1444.0718442139366,51,geeks
wxkvu,68,2642.1672253717024,24,miser
jdzve,12,2825.649111862861,84,geeks
cdalxfcvhjpyrdpomak,1,2052.8600357176792,96,geeks
vofdntzkcxjqdqlksw,95,2017.6601312971563,76,miser
